"","Meter_location","Error_likelihood","Meter_age","Likelihood_OT_payment","Est_lost_revenue"
"5425",296776,"Unlikely","TBD","TBD",142.698186536737
"5426",285642,"Unlikely","TBD","TBD",142.698186536737
"5427",252704,"Unlikely","TBD","TBD",142.698186536737
"5428",284839,"Unlikely","TBD","TBD",142.698186536737
"5429",257292,"Unlikely","TBD","TBD",142.698186536737
"5430",302218,"Unlikely","TBD","TBD",142.698186536737
"5431",305058,"Unlikely","TBD","TBD",142.698186536737
"5432",302931,"Unlikely","TBD","TBD",142.698186536737
"5433",311773,"Unlikely","TBD","TBD",142.698186536737
"5434",286240,"Unlikely","TBD","TBD",142.698186536737
"5435",110180,"Unlikely","TBD","TBD",142.698186536737
"5436",288827,"Unlikely","TBD","TBD",142.698186536737
"5437",311831,"Unlikely","TBD","TBD",142.698186536737
"5438",305658,"Unlikely","TBD","TBD",142.698186536737
"5439",153946,"Very likely","TBD","TBD",125.198186536737
"5440",154634,"Unlikely","TBD","TBD",137.698186536737
"5441",156092,"Likely","TBD","TBD",91.0315198700701
"5442",161143,"Somewhat likely","TBD","TBD",86.8648532034035
"5443",162905,"Unlikely","TBD","TBD",141.864853203403
"5444",163228,"Somewhat likely","TBD","TBD",120.198186536737
"5445",165095,"Unlikely","TBD","TBD",142.698186536737
"5446",173863,"Somewhat likely","TBD","TBD",111.864853203403
"5447",180474,"Unlikely","TBD","TBD",133.53151987007
"5448",182220,"Unclear","TBD","TBD",132.698186536737
"5449",167838,"Somewhat likely","TBD","TBD",131.03151987007
"5450",170577,"Somewhat likely","TBD","TBD",91.0315198700701
"5451",178178,"Likely","TBD","TBD",111.864853203403
"5452",180534,"Unclear","TBD","TBD",133.53151987007
"5453",184034,"Likely","TBD","TBD",128.53151987007
"5454",184115,"Likely","TBD","TBD",129.364853203403
"5455",186076,"Likely","TBD","TBD",124.364853203403
"5456",198628,"Unlikely","TBD","TBD",142.698186536737
"5457",198720,"Somewhat likely","TBD","TBD",137.698186536737
"5458",202674,"Somewhat likely","TBD","TBD",136.864853203403
"5459",205438,"Unlikely","TBD","TBD",136.03151987007
"5460",308780,"Somewhat likely","TBD","TBD",117.698186536737
"5461",193244,"Unlikely","TBD","TBD",142.698186536737
"5462",166655,"Unlikely","TBD","TBD",142.698186536737
"5463",183390,"Unlikely","TBD","TBD",142.698186536737
"5464",186202,"Somewhat likely","TBD","TBD",139.364853203403
"5465",188646,"Somewhat likely","TBD","TBD",135.198186536737
"5466",189400,"Somewhat likely","TBD","TBD",120.198186536737
"5467",190004,"Somewhat likely","TBD","TBD",128.53151987007
"5468",204025,"Unlikely","TBD","TBD",142.698186536737
"5469",208158,"Somewhat likely","TBD","TBD",130.198186536737
"5470",209866,"Somewhat likely","TBD","TBD",87.6981865367368
"5471",216406,"Very likely","TBD","TBD",120.198186536737
"5472",216850,"Likely","TBD","TBD",121.864853203403
"5473",221322,"Somewhat likely","TBD","TBD",0
"5474",221345,"Unlikely","TBD","TBD",114.364853203403
"5475",223459,"Somewhat likely","TBD","TBD",114.364853203403
"5476",226747,"Unclear","TBD","TBD",130.198186536737
"5477",229259,"Somewhat likely","TBD","TBD",133.53151987007
"5478",230046,"Somewhat likely","TBD","TBD",117.698186536737
"5479",213946,"Somewhat likely","TBD","TBD",0
"5480",219000,"Unclear","TBD","TBD",130.198186536737
"5481",221433,"Unclear","TBD","TBD",10.1981865367368
"5482",222635,"Unlikely","TBD","TBD",136.03151987007
"5483",241178,"Somewhat likely","TBD","TBD",133.53151987007
"5484",249913,"Somewhat likely","TBD","TBD",107.698186536737
"5485",255882,"Unclear","TBD","TBD",132.698186536737
"5486",256862,"Somewhat likely","TBD","TBD",107.698186536737
"5487",268779,"Likely","TBD","TBD",135.198186536737
"5488",309457,"Somewhat likely","TBD","TBD",102.698186536737
"5489",154141,"Somewhat likely","TBD","TBD",136.864853203403
"5490",241483,"Unlikely","TBD","TBD",141.03151987007
"5491",251080,"Likely","TBD","TBD",121.03151987007
"5492",281856,"Somewhat likely","TBD","TBD",137.698186536737
"5493",104879,"Unlikely","TBD","TBD",142.698186536737
"5494",161655,"Very likely","TBD","TBD",129.364853203403
"5495",170962,"Unclear","TBD","TBD",136.864853203403
"5496",184392,"Unlikely","TBD","TBD",136.864853203403
"5497",185644,"Unlikely","TBD","TBD",142.698186536737
"5498",188541,"Somewhat likely","TBD","TBD",139.364853203403
"5499",205446,"Somewhat likely","TBD","TBD",119.364853203403
"5500",226733,"Unclear","TBD","TBD",135.198186536737
"5501",251977,"Unclear","TBD","TBD",130.198186536737
"5502",254973,"Unclear","TBD","TBD",140.198186536737
"5503",257255,"Likely","TBD","TBD",49.3648532034034
"5504",263440,"Somewhat likely","TBD","TBD",134.364853203403
"5505",270033,"Unclear","TBD","TBD",130.198186536737
"5506",274052,"Unlikely","TBD","TBD",142.698186536737
"5507",274856,"Unlikely","TBD","TBD",142.698186536737
"5508",275665,"Unclear","TBD","TBD",137.698186536737
"5509",277362,"Unclear","TBD","TBD",134.364853203403
"5510",277452,"Unlikely","TBD","TBD",142.698186536737
"5511",304335,"Somewhat likely","TBD","TBD",0
"5512",309695,"Somewhat likely","TBD","TBD",132.698186536737
"5513",309964,"Somewhat likely","TBD","TBD",131.03151987007
"5514",310037,"Somewhat likely","TBD","TBD",131.03151987007
"5515",310662,"Somewhat likely","TBD","TBD",141.03151987007
"5516",311782,"Unlikely","TBD","TBD",142.698186536737
"5517",248970,"Unlikely","TBD","TBD",142.698186536737
"5518",112217,"Somewhat likely","TBD","TBD",105.198186536737
"5519",172246,"Somewhat likely","TBD","TBD",131.864853203403
"5520",179699,"Likely","TBD","TBD",137.698186536737
"5521",186740,"Very likely","TBD","TBD",79.3648532034034
"5522",190708,"Somewhat likely","TBD","TBD",134.364853203403
"5523",306371,"Somewhat likely","TBD","TBD",0
"5524",307060,"Likely","TBD","TBD",0
"5525",308028,"Likely","TBD","TBD",76.8648532034034
"5526",308107,"Likely","TBD","TBD",46.0315198700701
"5527",308503,"Very likely","TBD","TBD",0
"5528",308595,"Somewhat likely","TBD","TBD",131.864853203403
"5529",309217,"Somewhat likely","TBD","TBD",131.864853203403
"5530",309497,"Somewhat likely","TBD","TBD",126.03151987007
"5531",309675,"Somewhat likely","TBD","TBD",137.698186536737
"5532",309963,"Somewhat likely","TBD","TBD",131.864853203403
"5533",310251,"Unclear","TBD","TBD",141.864853203403
"5534",310873,"Somewhat likely","TBD","TBD",141.03151987007
"5535",311291,"Unlikely","TBD","TBD",142.698186536737
"5536",311410,"Unclear","TBD","TBD",141.864853203403
"5537",311429,"Unlikely","TBD","TBD",142.698186536737
"5538",311492,"Unlikely","TBD","TBD",142.698186536737
"5539",311770,"Unclear","TBD","TBD",142.698186536737
"5540",270085,"Somewhat likely","TBD","TBD",136.864853203403
"5541",270664,"Somewhat likely","TBD","TBD",112.698186536737
"5542",274191,"Somewhat likely","TBD","TBD",0
"5543",290897,"Somewhat likely","TBD","TBD",135.198186536737
"5544",305963,"Somewhat likely","TBD","TBD",139.364853203403
"5545",307984,"Somewhat likely","TBD","TBD",125.198186536737
"5546",308659,"Likely","TBD","TBD",110.198186536737
"5547",309214,"Somewhat likely","TBD","TBD",124.364853203403
"5548",309727,"Somewhat likely","TBD","TBD",129.364853203403
"5549",309917,"Somewhat likely","TBD","TBD",138.53151987007
"5550",309923,"Somewhat likely","TBD","TBD",136.864853203403
"5551",310031,"Unclear","TBD","TBD",141.03151987007
"5552",310250,"Somewhat likely","TBD","TBD",138.53151987007
"5553",310255,"Somewhat likely","TBD","TBD",131.03151987007
"5554",310664,"Unclear","TBD","TBD",141.864853203403
"5555",311365,"Unclear","TBD","TBD",141.864853203403
"5556",311565,"Unlikely","TBD","TBD",142.698186536737
"5557",311851,"Unlikely","TBD","TBD",142.698186536737
"5558",311593,"Unlikely","TBD","TBD",142.698186536737
"5559",100455,"Unlikely","TBD","TBD",142.698186536737
"5560",100732,"Somewhat likely","TBD","TBD",116.864853203403
"5561",101685,"Somewhat likely","TBD","TBD",92.6981865367368
"5562",101834,"Unclear","TBD","TBD",141.03151987007
"5563",101917,"Likely","TBD","TBD",131.03151987007
"5564",102157,"Unclear","TBD","TBD",133.53151987007
"5565",102356,"Unclear","TBD","TBD",132.698186536737
"5566",102655,"Unclear","TBD","TBD",137.698186536737
"5567",102789,"Unlikely","TBD","TBD",142.698186536737
"5568",102928,"Somewhat likely","TBD","TBD",133.53151987007
"5569",103318,"Unclear","TBD","TBD",127.698186536737
"5570",103391,"Unclear","TBD","TBD",139.364853203403
"5571",103816,"Somewhat likely","TBD","TBD",137.698186536737
"5572",104118,"Unclear","TBD","TBD",137.698186536737
"5573",104182,"Very likely","TBD","TBD",0
"5574",104228,"Unlikely","TBD","TBD",142.698186536737
"5575",104638,"Unlikely","TBD","TBD",141.864853203403
"5576",105464,"Unlikely","TBD","TBD",142.698186536737
"5577",105484,"Unclear","TBD","TBD",127.698186536737
"5578",105602,"Unlikely","TBD","TBD",142.698186536737
"5579",105617,"Somewhat likely","TBD","TBD",136.864853203403
"5580",105741,"Unlikely","TBD","TBD",142.698186536737
"5581",105802,"Unlikely","TBD","TBD",98.5315198700701
"5582",105811,"Unlikely","TBD","TBD",131.864853203403
"5583",105844,"Somewhat likely","TBD","TBD",134.364853203403
"5584",105973,"Unclear","TBD","TBD",141.864853203403
"5585",106102,"Unlikely","TBD","TBD",133.53151987007
"5586",106185,"Somewhat likely","TBD","TBD",125.198186536737
"5587",106331,"Likely","TBD","TBD",102.698186536737
"5588",106463,"Unlikely","TBD","TBD",142.698186536737
"5589",107172,"Somewhat likely","TBD","TBD",99.3648532034034
"5590",107418,"Unlikely","TBD","TBD",140.198186536737
"5591",107902,"Unclear","TBD","TBD",134.364853203403
"5592",108235,"Likely","TBD","TBD",129.364853203403
"5593",108257,"Very likely","TBD","TBD",2.69818653673676
"5594",108262,"Unclear","TBD","TBD",127.698186536737
"5595",108314,"Unlikely","TBD","TBD",141.03151987007
"5596",108389,"Unlikely","TBD","TBD",138.53151987007
"5597",108530,"Unlikely","TBD","TBD",142.698186536737
"5598",108903,"Somewhat likely","TBD","TBD",126.864853203403
"5599",109393,"Somewhat likely","TBD","TBD",136.864853203403
"5600",109838,"Somewhat likely","TBD","TBD",124.364853203403
"5601",109881,"Unlikely","TBD","TBD",141.03151987007
"5602",110004,"Unclear","TBD","TBD",141.864853203403
"5603",110038,"Unclear","TBD","TBD",125.198186536737
"5604",110090,"Very likely","TBD","TBD",102.698186536737
"5605",110577,"Unlikely","TBD","TBD",142.698186536737
"5606",110837,"Likely","TBD","TBD",136.864853203403
"5607",111115,"Unclear","TBD","TBD",121.03151987007
"5608",111154,"Likely","TBD","TBD",122.698186536737
"5609",111236,"Likely","TBD","TBD",131.864853203403
"5610",111472,"Unlikely","TBD","TBD",142.698186536737
"5611",111548,"Likely","TBD","TBD",107.698186536737
"5612",111757,"Unclear","TBD","TBD",142.698186536737
"5613",112010,"Somewhat likely","TBD","TBD",131.03151987007
"5614",112178,"Unlikely","TBD","TBD",137.698186536737
"5615",112341,"Unclear","TBD","TBD",126.864853203403
"5616",112401,"Likely","TBD","TBD",106.864853203403
"5617",112514,"Unclear","TBD","TBD",136.864853203403
"5618",112861,"Somewhat likely","TBD","TBD",106.03151987007
"5619",112873,"Unlikely","TBD","TBD",132.698186536737
"5620",112904,"Unclear","TBD","TBD",128.53151987007
"5621",113082,"Somewhat likely","TBD","TBD",130.198186536737
"5622",113173,"Somewhat likely","TBD","TBD",109.364853203403
"5623",113249,"Somewhat likely","TBD","TBD",136.864853203403
"5624",113302,"Somewhat likely","TBD","TBD",137.698186536737
"5625",113982,"Likely","TBD","TBD",133.53151987007
"5626",114034,"Likely","TBD","TBD",94.3648532034034
"5627",114345,"Likely","TBD","TBD",111.864853203403
"5628",114722,"Somewhat likely","TBD","TBD",120.198186536737
"5629",115273,"Likely","TBD","TBD",121.864853203403
"5630",115313,"Likely","TBD","TBD",125.198186536737
"5631",115499,"Unlikely","TBD","TBD",142.698186536737
"5632",115976,"Unclear","TBD","TBD",133.53151987007
"5633",116022,"Unclear","TBD","TBD",127.698186536737
"5634",116214,"Likely","TBD","TBD",91.8648532034034
"5635",116799,"Unclear","TBD","TBD",137.698186536737
"5636",116887,"Somewhat likely","TBD","TBD",137.698186536737
"5637",117142,"Unlikely","TBD","TBD",142.698186536737
"5638",117215,"Somewhat likely","TBD","TBD",123.53151987007
"5639",117339,"Unclear","TBD","TBD",131.03151987007
"5640",117813,"Unlikely","TBD","TBD",142.698186536737
"5641",118515,"Somewhat likely","TBD","TBD",118.53151987007
"5642",118602,"Somewhat likely","TBD","TBD",140.198186536737
"5643",118749,"Somewhat likely","TBD","TBD",136.864853203403
"5644",119417,"Likely","TBD","TBD",106.03151987007
"5645",120262,"Likely","TBD","TBD",118.53151987007
"5646",120409,"Likely","TBD","TBD",109.364853203403
"5647",120472,"Unlikely","TBD","TBD",141.03151987007
"5648",120980,"Very likely","TBD","TBD",127.698186536737
"5649",121175,"Somewhat likely","TBD","TBD",131.864853203403
"5650",121915,"Unlikely","TBD","TBD",142.698186536737
"5651",122276,"Unlikely","TBD","TBD",138.53151987007
"5652",122606,"Unlikely","TBD","TBD",130.198186536737
"5653",123057,"Unclear","TBD","TBD",136.864853203403
"5654",123112,"Unclear","TBD","TBD",130.198186536737
"5655",124178,"Unlikely","TBD","TBD",142.698186536737
"5656",124353,"Likely","TBD","TBD",50.1981865367368
"5657",124691,"Unclear","TBD","TBD",132.698186536737
"5658",125017,"Unlikely","TBD","TBD",142.698186536737
"5659",125518,"Likely","TBD","TBD",136.03151987007
"5660",126440,"Unclear","TBD","TBD",140.198186536737
"5661",126616,"Somewhat likely","TBD","TBD",112.698186536737
"5662",128127,"Somewhat likely","TBD","TBD",132.698186536737
"5663",128535,"Somewhat likely","TBD","TBD",136.864853203403
"5664",128738,"Unlikely","TBD","TBD",141.03151987007
"5665",128923,"Likely","TBD","TBD",123.53151987007
"5666",129006,"Unclear","TBD","TBD",132.698186536737
"5667",129825,"Somewhat likely","TBD","TBD",93.5315198700701
"5668",131411,"Unclear","TBD","TBD",137.698186536737
"5669",308435,"Unclear","TBD","TBD",120.198186536737
"5670",308671,"Somewhat likely","TBD","TBD",130.198186536737
"5671",308685,"Somewhat likely","TBD","TBD",85.1981865367368
"5672",308992,"Unlikely","TBD","TBD",89.3648532034034
"5673",309241,"Unlikely","TBD","TBD",142.698186536737
"5674",309574,"Somewhat likely","TBD","TBD",139.364853203403
"5675",310990,"Unclear","TBD","TBD",141.864853203403
"5676",112282,"Unlikely","TBD","TBD",142.698186536737
"5677",105705,"Unlikely","TBD","TBD",142.698186536737
"5678",107168,"Unlikely","TBD","TBD",142.698186536737
"5679",103787,"Unlikely","TBD","TBD",142.698186536737
"5680",112203,"Unlikely","TBD","TBD",142.698186536737
"5681",100020,"Unlikely","TBD","TBD",142.698186536737
"5682",101036,"Unlikely","TBD","TBD",142.698186536737
"5683",125484,"Unlikely","TBD","TBD",142.698186536737
"5684",106031,"Unlikely","TBD","TBD",142.698186536737
"5685",128633,"Unlikely","TBD","TBD",142.698186536737
"5686",128035,"Unlikely","TBD","TBD",142.698186536737
"5687",108349,"Unlikely","TBD","TBD",142.698186536737
"5688",106260,"Unlikely","TBD","TBD",142.698186536737
"5689",123477,"Unlikely","TBD","TBD",142.698186536737
"5690",104841,"Unlikely","TBD","TBD",142.698186536737
"5691",105889,"Unlikely","TBD","TBD",142.698186536737
"5692",104280,"Unlikely","TBD","TBD",142.698186536737
"5693",108006,"Unlikely","TBD","TBD",142.698186536737
"5694",106415,"Unlikely","TBD","TBD",142.698186536737
"5695",124415,"Unlikely","TBD","TBD",142.698186536737
"5696",104493,"Unlikely","TBD","TBD",142.698186536737
"5697",103789,"Unlikely","TBD","TBD",142.698186536737
"5698",125180,"Unlikely","TBD","TBD",142.698186536737
"5699",110552,"Unlikely","TBD","TBD",142.698186536737
"5700",106217,"Unlikely","TBD","TBD",142.698186536737
"5701",106887,"Unlikely","TBD","TBD",142.698186536737
"5702",112916,"Unlikely","TBD","TBD",142.698186536737
"5703",105485,"Unlikely","TBD","TBD",142.698186536737
"5704",103885,"Unlikely","TBD","TBD",142.698186536737
"5705",107808,"Unlikely","TBD","TBD",142.698186536737
"5706",103864,"Unlikely","TBD","TBD",142.698186536737
"5707",111962,"Unlikely","TBD","TBD",142.698186536737
"5708",110542,"Unlikely","TBD","TBD",142.698186536737
"5709",121908,"Unlikely","TBD","TBD",142.698186536737
"5710",100035,"Unlikely","TBD","TBD",142.698186536737
"5711",108441,"Unlikely","TBD","TBD",142.698186536737
"5712",104909,"Unlikely","TBD","TBD",142.698186536737
"5713",106155,"Unlikely","TBD","TBD",142.698186536737
"5714",106632,"Unlikely","TBD","TBD",142.698186536737
"5715",105456,"Unlikely","TBD","TBD",142.698186536737
"5716",106261,"Unlikely","TBD","TBD",142.698186536737
"5717",106719,"Unlikely","TBD","TBD",142.698186536737
"5718",110917,"Unlikely","TBD","TBD",142.698186536737
"5719",100134,"Unlikely","TBD","TBD",142.698186536737
"5720",100144,"Unlikely","TBD","TBD",142.698186536737
"5721",100165,"Unlikely","TBD","TBD",142.698186536737
"5722",107872,"Unlikely","TBD","TBD",142.698186536737
"5723",112232,"Unlikely","TBD","TBD",142.698186536737
"5724",106415,"Unlikely","TBD","TBD",142.698186536737
"5725",100000,"Unlikely","TBD","TBD",142.698186536737
"5726",107352,"Unlikely","TBD","TBD",142.698186536737
"5727",105873,"Unlikely","TBD","TBD",142.698186536737
"5728",100754,"Unlikely","TBD","TBD",142.698186536737
"5729",106450,"Unlikely","TBD","TBD",142.698186536737
"5730",101337,"Unlikely","TBD","TBD",142.698186536737
"5731",105853,"Unlikely","TBD","TBD",142.698186536737
"5732",112142,"Unlikely","TBD","TBD",142.698186536737
"5733",107184,"Unlikely","TBD","TBD",142.698186536737
"5734",101258,"Unlikely","TBD","TBD",142.698186536737
"5735",108917,"Unlikely","TBD","TBD",142.698186536737
"5736",105883,"Unlikely","TBD","TBD",142.698186536737
"5737",105944,"Unlikely","TBD","TBD",142.698186536737
"5738",100043,"Unlikely","TBD","TBD",142.698186536737
"5739",100064,"Unlikely","TBD","TBD",142.698186536737
"5740",106415,"Unlikely","TBD","TBD",142.698186536737
"5741",103505,"Unlikely","TBD","TBD",142.698186536737
"5742",100205,"Unlikely","TBD","TBD",142.698186536737
"5743",125854,"Unlikely","TBD","TBD",142.698186536737
"5744",103838,"Unlikely","TBD","TBD",142.698186536737
"5745",112232,"Unlikely","TBD","TBD",142.698186536737
"5746",102146,"Unlikely","TBD","TBD",142.698186536737
"5747",113443,"Unlikely","TBD","TBD",142.698186536737
"5748",103709,"Unlikely","TBD","TBD",142.698186536737
"5749",107629,"Unlikely","TBD","TBD",142.698186536737
"5750",105886,"Unlikely","TBD","TBD",142.698186536737
"5751",108907,"Unlikely","TBD","TBD",142.698186536737
"5752",105503,"Unlikely","TBD","TBD",142.698186536737
"5753",114016,"Unlikely","TBD","TBD",142.698186536737
"5754",103787,"Unlikely","TBD","TBD",142.698186536737
"5755",113683,"Unlikely","TBD","TBD",142.698186536737
"5756",100072,"Unlikely","TBD","TBD",142.698186536737
"5757",100982,"Unlikely","TBD","TBD",142.698186536737
"5758",111095,"Unlikely","TBD","TBD",142.698186536737
"5759",107978,"Unlikely","TBD","TBD",142.698186536737
"5760",116035,"Unlikely","TBD","TBD",142.698186536737
"5761",110695,"Unlikely","TBD","TBD",142.698186536737
"5762",115821,"Unlikely","TBD","TBD",142.698186536737
"5763",113491,"Unlikely","TBD","TBD",142.698186536737
"5764",102620,"Unlikely","TBD","TBD",142.698186536737
"5765",102089,"Unlikely","TBD","TBD",142.698186536737
"5766",108500,"Unlikely","TBD","TBD",142.698186536737
"5767",112232,"Unlikely","TBD","TBD",142.698186536737
"5768",110947,"Unlikely","TBD","TBD",142.698186536737
"5769",106415,"Unlikely","TBD","TBD",142.698186536737
"5770",101530,"Unlikely","TBD","TBD",142.698186536737
